canonical_smiles,standard_type,standard_value
O=C(O)c1ccccc1OC(C(=O)Nc1cc(Cl)cc(Cl)c1)c1ccccc1,EC50,260000.0
COc1ccc(/C=c2\s/c(=C\C(=O)C(C)(C)C)[nH]c2=O)cc1O,EC50,41760.0
N#C/C(=C\c1ccc(Sc2nc3ccccc3[nH]2)o1)c1ccccc1,EC50,23610.0
COc1ccc2[nH]c(C)c(CCNc3ccc(C(F)(F)F)cc3[N+](=O)[O-])c2c1,EC50,260000.0
O=C(CCCn1c(=S)[nH]c2ccc(Br)cc2c1=O)NCC1CCCO1,EC50,260000.0
Cc1cc(C)c(S(=O)(=O)Nc2cccc(/C=C/C(=O)O)c2)c(C)c1,EC50,260000.0
COc1cccc(NN=C2C(=O)NC(=S)NC2=O)c1,EC50,9184.0
O=C(NCCN1Cc2ccccc2C1=O)c1cccs1,EC50,260000.0
CCOC(=S)SCC(=O)N1CCc2cc(OC)c(OC)cc2C1C1C(=O)CC(C)(C)CC1=O,EC50,260000.0
CC(C)Nc1nc(Cl)nc(N(C#N)CN2C(=O)c3ccccc3C2=O)n1,EC50,27890.0
COc1ccc(S(=O)(=O)Cc2ccc(C(=O)NCCCN(C)c3ccccc3)o2)cc1,EC50,260000.0
CCCCCCC1CCC(C(=O)NC(CCSC)C(=O)NC(C(=O)OC)C(C)C)CC1,EC50,260000.0
COc1ccccc1NC(=O)N(Cc1ccco1)Cc1cc2ccc(C)c(C)c2nc1O,EC50,260000.0
COc1ccc2c(c1)c(C(=O)CN1CCCCC1)c(C)n2C,EC50,260000.0
O=C(O)CN1C(=O)/C(=C/c2ccccc2Br)Oc2ccccc21,EC50,260000.0
Sc1nc(SCc2ccccc2)nc2ccccc12,EC50,227300.0
COc1cccc(OCc2ccc(Cl)cc2)c1C#N,EC50,260000.0
CCOP(=O)(C(NC(=O)c1ccccc1Cl)=C(Cl)Cl)c1ccccc1,EC50,260000.0
COC(=O)C1(O)CC(CC(C)C)=NN1C(=O)c1ccccc1,EC50,260000.0
COC(=O)C(/C=N/OCc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccc(Cl)cc1Cl,EC50,260000.0
CC(NC(=O)/C=C/c1ccco1)c1nc2ccccc2n1Cc1cccc(Cl)c1,EC50,260000.0
CN(c1ccccc1)c1ccc(/C=C/[N+](=O)[O-])cc1,EC50,5043.0
Clc1ccc(CSc2cn3c(n2)CCC3)cc1,EC50,260000.0
CC1CC(=O)N(c2ccc(Br)cc2)C(=O)C1,EC50,260000.0
Oc1nc(CCl)nc2cc(-c3ccc(F)cc3)sc12,EC50,32100.0
Cc1cc(C)n2cc(COc3ccc4ccccc4c3)nc2n1,EC50,260000.0
COC(=O)c1cc(OC)c(OC)cc1N=C(S)N1CCCC1,EC50,260000.0
COc1ccccc1/C=C1/SC(=S)N(C(C)C(=O)NC2C=CS(=O)(=O)C2)C1=O,EC50,57880.0
CCOc1ccc(CN(CCCl)CCCl)cc1C(=O)OC.Cl,EC50,12560.0
Cc1cccc2cc3c(nc12)S/C(=N/CC1CCCO1)N(Cc1ccco1)C3,EC50,44570.0
